"nct_id","start_date","completion_date","phase","official_title","description","condition_name","intervention_type","intervention_name"
NCT02022085,2014-06-30,2017-11-30,Not Applicable,Post-market Clinical Follow-up of a Magnetic Bone Conduction Implant (Cochlear Baha Attract System),"The rationale behind this post-market clinical follow-up investigation is to collect data regarding the usability and clinical performance of the Baha Attract System in subjects with hearing impairment that are candidates for Baha surgery:

to evaluate the efficacy of the Baha Attract System in terms of hearing performance compared to the unaided situation and compared to a pre-operative test situation using the sound processor on a Baha Softband;
to evaluate the mid- and long-term safety of the Baha Attract System.",Hearing Loss,Device,Baha Attract System
NCT02022085,2014-06-30,2017-11-30,Not Applicable,Post-market Clinical Follow-up of a Magnetic Bone Conduction Implant (Cochlear Baha Attract System),"The rationale behind this post-market clinical follow-up investigation is to collect data regarding the usability and clinical performance of the Baha Attract System in subjects with hearing impairment that are candidates for Baha surgery:

to evaluate the efficacy of the Baha Attract System in terms of hearing performance compared to the unaided situation and compared to a pre-operative test situation using the sound processor on a Baha Softband;
to evaluate the mid- and long-term safety of the Baha Attract System.","Hearing Loss, Conductive",Device,Baha Attract System
NCT02123355,2014-08-31,2014-08-31,Phase 4,"The Effect of Dexmedetomidine to Cognition of Geriatrics in Prolonged Surgery,A Randomized Controlled Study","The incidence of postoperative cognitive dysfunction (POCD) is high and POCD affect the life quality and the prognosis of patients. Geriatrics is the independent risk factor of POCD, and POCD is also correlated with many other factors such as type of surgery, the duration of anesthesia and the anesthesia drugs used et al. So, the prevention and treatment of POCD in geriatrics is important.

Dexmedetomidine is found to have the effect of neuro-protection, but it is controversy whether Dexmedetomidine has the effect of neuro-protection in geriatrics, especially the prolonged surgery.

The purpose of this study is to explore the effect of Dexmedetomidine to the cognitive function at prolonged surgery in geriatrics in geriatrics.","Cognitive Ability, General",Procedure,Intubation
NCT02123355,2014-08-31,2014-08-31,Phase 4,"The Effect of Dexmedetomidine to Cognition of Geriatrics in Prolonged Surgery,A Randomized Controlled Study","The incidence of postoperative cognitive dysfunction (POCD) is high and POCD affect the life quality and the prognosis of patients. Geriatrics is the independent risk factor of POCD, and POCD is also correlated with many other factors such as type of surgery, the duration of anesthesia and the anesthesia drugs used et al. So, the prevention and treatment of POCD in geriatrics is important.

Dexmedetomidine is found to have the effect of neuro-protection, but it is controversy whether Dexmedetomidine has the effect of neuro-protection in geriatrics, especially the prolonged surgery.

The purpose of this study is to explore the effect of Dexmedetomidine to the cognitive function at prolonged surgery in geriatrics in geriatrics.",Brain Injury,Procedure,Intubation
NCT03859063,2019-04-11,2023-12-31,Not Applicable,A Multimodal Individualized Intervention to Prevent Functional Decline After Stroke. A Randomized Controlled Trial on Long-term Follow-up After Stroke (The LAST-long Trial),"Despite the improved treatment of acute stroke over the past decades, those suffering from stroke still are at an increased risk of functional and cognitive decline in the long term. The most common consequences of stroke are functional impairments, cognitive impairments, depression and fatigue. These are also regarded as barriers to achieve optimal adherence to the guidelines regarding secondary prevention. The primary aim of this project is to evaluate the effectiveness of a multimodal individualized intervention to prevent functional decline in the long term after stroke.",Stroke,Behavioral,Intervention
NCT03859063,2019-04-11,2023-12-31,Not Applicable,A Multimodal Individualized Intervention to Prevent Functional Decline After Stroke. A Randomized Controlled Trial on Long-term Follow-up After Stroke (The LAST-long Trial),"Despite the improved treatment of acute stroke over the past decades, those suffering from stroke still are at an increased risk of functional and cognitive decline in the long term. The most common consequences of stroke are functional impairments, cognitive impairments, depression and fatigue. These are also regarded as barriers to achieve optimal adherence to the guidelines regarding secondary prevention. The primary aim of this project is to evaluate the effectiveness of a multimodal individualized intervention to prevent functional decline in the long term after stroke.",Stroke,Behavioral,Control
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Painful Chronic Pancreatitis,Device,GammaCore Device
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Visceral Pain,Device,GammaCore Device
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Neuropathic Pain,Device,GammaCore Device
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Painful Chronic Pancreatitis,Device,Sham Device
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Visceral Pain,Device,Sham Device
NCT03357029,2018-01-11,2019-04-30,Not Applicable,"Neuromodulation in Patients With Painful Chronic Pancreatitis - A Randomized, Double-blind, Sham-controlled, Prospective, Cross-over, Controlled Study in Chronic Pain Investigating if a Novel Vagal Neuromodulation Approach Provides Analgesic Benefit Through Central Mechanisms in Patients With Chronic Pancreatitis",The purpose of this trial is to explore if a novel vagal neuromodulation approach provides analgesic benefit through central mechanisms in patients with chronic pancreatitis,Neuropathic Pain,Device,Sham Device
NCT04325100,2019-04-20,2020-02-27,Not Applicable,Development and Validation of an Intervention Targeting Motivational Negative Symptoms: Switch Protocol 2,"This study aims to investigate the effects of the Switch intervention on motivation and associated processes and explore the dynamics between the processes.

A single case approach is followed, with a pre-post and follow-up assessment design, and continuous ambulatory assessments (experience sampling method (ESM) and step count).",Schizophrenia,Behavioral,Switch - Individual sessions
