,nct_id,source,text,ner_manual_ct_target,ner_manual_ct_target_idx,ner_manual_ct_target_disease,ner_manual_ct_target_intervention
450,NCT00253136,OfficialTitle+BriefSummary,Risperidone Depot (Microspheres) vs. Placebo in the Treatment of Subjects With Schizophrenia | The purpose of the study is to compare the effectiveness and safety of a long-acting injectable formulation of risperidone (an antipsychotic medication) versus placebo for the treatment of the symptoms of schizophrenia over a 12-week period.,"[(0, 11, 'DRUG', 'Risperidone'), (37, 44, 'CONTROL', 'Placebo'), (79, 92, 'CONDITION', 'Schizophrenia'), (206, 217, 'DRUG', 'risperidone'), (222, 246, 'DRUG', 'antipsychotic medication'), (255, 262, 'CONTROL', 'placebo'), (300, 313, 'CONDITION', 'schizophrenia')]","[(0, 11), (37, 44), (79, 92), (206, 217), (222, 246), (255, 262), (300, 313)]","[(79, 92, 'CONDITION'), (300, 313, 'CONDITION')]","[(0, 11, 'DRUG'), (37, 44, 'CONTROL'), (206, 217, 'DRUG'), (222, 246, 'DRUG'), (255, 262, 'CONTROL')]"
451,NCT04574973,OfficialTitle+BriefSummary,Optimizing Transcranial Direct Current Stimulation for Motor Recovery From Severe Post-stroke Hemiparesis | Individuals who experienced a stroke over one year ago will be randomly assigned to receive 1 of 4 different conditions of brain stimulation. All individuals will receive therapy of the hand and arm following the stimulation. This study will try to determine which brain stimulation condition leads to the greatest improvement in hand and arm function.,"[(11, 50, 'OTHER', 'Transcranial Direct Current Stimulation'), (75, 105, 'CONDITION', 'Severe Post-stroke Hemiparesis'), (138, 144, 'CONDITION', 'stroke'), (231, 248, 'OTHER', 'brain stimulation'), (373, 390, 'OTHER', 'brain stimulation')]","[(11, 50), (75, 105), (138, 144), (231, 248), (373, 390)]","[(75, 105, 'CONDITION'), (138, 144, 'CONDITION')]","[(11, 50, 'OTHER'), (231, 248, 'OTHER'), (373, 390, 'OTHER')]"
452,NCT03356639,OfficialTitle+BriefSummary,"A Phase 1 Randomized, 2-way, Crossover Study to Assess the Safety, Tolerability, Pharmacodynamics and Pharmacokinetics of ASP6981 in Patients With Schizophrenia | The primary purpose is to evaluate the safety and tolerability of ASP6981 in participants with schizophrenia.

Also primary purpose is to evaluate the pharmacodynamics of ASP6981 in participants with schizophrenia as measured by cognitive function and neurophysiological biomarkers.

The secondary purpose of this study is to evaluate the pharmacokinetics of ASP6981 in participants with schizophrenia.","[(122, 129, 'DRUG', 'ASP6981'), (147, 160, 'CONDITION', 'Schizophrenia'), (229, 236, 'DRUG', 'ASP6981'), (258, 271, 'CONDITION', 'schizophrenia'), (334, 341, 'DRUG', 'ASP6981'), (363, 376, 'CONDITION', 'schizophrenia'), (522, 529, 'DRUG', 'ASP6981'), (551, 564, 'CONDITION', 'schizophrenia')]","[(122, 129), (147, 160), (229, 236), (258, 271), (334, 341), (363, 376), (522, 529), (551, 564)]","[(147, 160, 'CONDITION'), (258, 271, 'CONDITION'), (363, 376, 'CONDITION'), (551, 564, 'CONDITION')]","[(122, 129, 'DRUG'), (229, 236, 'DRUG'), (334, 341, 'DRUG'), (522, 529, 'DRUG')]"
453,NCT00649207,OfficialTitle+BriefSummary,"A Phase 1 Study Evaluating the Safety, Tolerability and Pharmacokinetics of ABT-888 in Combination With Whole Brain Radiation Therapy in Subjects With Brain Metastases | This Phase I clinical trial is studying the side effects and best dose of ABT-888 when given together with Whole Brain Radiation Therapy (WBRT) in treating patients with brain metastases.","[(76, 83, 'DRUG', 'ABT-888'), (104, 133, 'RADIOTHERAPY', 'Whole Brain Radiation Therapy'), (151, 167, 'CONDITION', 'Brain Metastases'), (244, 251, 'DRUG', 'ABT-888'), (277, 306, 'RADIOTHERAPY', 'Whole Brain Radiation Therapy'), (308, 312, 'RADIOTHERAPY', 'WBRT'), (340, 356, 'CONDITION', 'brain metastases')]","[(76, 83), (104, 133), (151, 167), (244, 251), (277, 306), (308, 312), (340, 356)]","[(151, 167, 'CONDITION'), (340, 356, 'CONDITION')]","[(76, 83, 'DRUG'), (104, 133, 'RADIOTHERAPY'), (244, 251, 'DRUG'), (277, 306, 'RADIOTHERAPY'), (308, 312, 'RADIOTHERAPY')]"
454,NCT05626855,OfficialTitle+BriefSummary,"An Open-Label, Multicenter, Extension Trial to Evaluate the Long-Term Safety and Efficacy of Apitegromab in Patients With Type 2 and Type 3 Spinal Muscular Atrophy Who Completed Previous Investigational Trials of Apitegromab | The ONYX study is an Open-Label, Multicenter, Extension study that will evaluate the long-term safety and efficacy of Apitegromab in Patients with Type 2 and Type 3 SMA who have completed TOPAZ or SAPPHIRE.","[(93, 104, 'DRUG', 'Apitegromab'), (122, 163, 'CONDITION', 'Type 2 and Type 3 Spinal Muscular Atrophy'), (213, 224, 'DRUG', 'Apitegromab'), (345, 356, 'DRUG', 'Apitegromab'), (374, 395, 'CONDITION', 'Type 2 and Type 3 SMA')]","[(93, 104), (122, 163), (213, 224), (345, 356), (374, 395)]","[(122, 163, 'CONDITION'), (374, 395, 'CONDITION')]","[(93, 104, 'DRUG'), (213, 224, 'DRUG'), (345, 356, 'DRUG')]"
455,NCT02374567,OfficialTitle+BriefSummary,"Pharmacovigilance in Gerontopsychiatric Patients | The purpose of this multicenter-study is to investigate safety of psychopharmacological treatment and rates of adverse drug reactions in gerontopsychiatric inpatients. Elderly people are at higher risk for developing side effects under pharmacological treatment due to an altered metabolic situation, higher comorbidity rates and often polypharmacy. Furthermore gerontopsychiatric patients can often not articulate their symptoms clearly, for example due to pronounced cognitive impairment.

The aim of the study is to gain valid data of possible adverse drug reaction rates, their potential risk factors and outcome, as well as medical prescription practises.

To assess these outcomes an intensive pharmacovigilance-monitoring will be conducted at the five participating study sites.

At Baseline demographic data, previous and present disorders, use of drugs, previous and present medication, quality of life, cognitive function, physical examination results, laboratory results and ECG will be assessed.

Afterwards patients are visited weekly and screened for possible adverse drug reactions. All adverse drug reactions will be coded in the MedDRA-system.

In case of a possible serious adverse drug reaction serum levels of all psychotropic substances applicated will be assessed. Drug combinations will be analysed using an established advanced bioinformatic tool (mediQ). Diagnosis, medication intake and possible adverse drug reactions are documented continually.

2 weeks after discharge from the ward, patients will be contacted by phone to assess catamnestic data.",[],[],[],[]
456,NCT05195606,OfficialTitle+BriefSummary,"The Effect of Auditory and Tactile Stimulus on Consciousness, Oxygen Saturation, and Mean Arterial Pressure in Traumatic Coma Patients: A Randomized Controlled Single-Blind Study | This study focused on examining the effects of auditory and tactile stimuli to reduce sensory deprivation on consciousness, oxygen saturation and mean arterial pressure in traumatic coma patients.","[(14, 43, 'OTHER', 'Auditory and Tactile Stimulus'), (111, 125, 'CONDITION', 'Traumatic Coma'), (228, 256, 'OTHER', 'auditory and tactile stimuli'), (353, 367, 'CONDITION', 'traumatic coma')]","[(14, 43), (111, 125), (228, 256), (353, 367)]","[(111, 125, 'CONDITION'), (353, 367, 'CONDITION')]","[(14, 43, 'OTHER'), (228, 256, 'OTHER')]"
457,NCT00911261,OfficialTitle+BriefSummary,An Open-Label Long Term Effectiveness and Safety Study of Oxymorphone Extended Release Tablets in Patients With Cancer or Neuropathic Pain | The purpose of this study is to determine if Oxymorphone Extended Release is effective and safe in treating chronic pain in patients with cancer or neuropathic pain.,"[(58, 69, 'DRUG', 'Oxymorphone'), (112, 118, 'CONDITION', 'Cancer'), (122, 138, 'CONDITION', 'Neuropathic Pain'), (186, 197, 'DRUG', 'Oxymorphone'), (249, 261, 'CONDITION', 'chronic pain'), (279, 285, 'CONDITION', 'cancer'), (289, 305, 'CONDITION', 'neuropathic pain')]","[(58, 69), (112, 118), (122, 138), (186, 197), (249, 261), (279, 285), (289, 305)]","[(112, 118, 'CONDITION'), (122, 138, 'CONDITION'), (249, 261, 'CONDITION'), (279, 285, 'CONDITION'), (289, 305, 'CONDITION')]","[(58, 69, 'DRUG'), (186, 197, 'DRUG')]"
458,NCT00527579,OfficialTitle+BriefSummary,PET Imaging of Peripheral Benzodiazepine Receptors in Patients With Neurocysticercosis Using [F-18]FBR | The purpose of this protocol is to measure peripheral benzodiazepine receptors in the brain using positron emission tomography (PET) and compare the imaging results between patients and healthy people.,"[(68, 86, 'CONDITION', 'Neurocysticercosis')]","[(68, 86)]","[(68, 86, 'CONDITION')]",[]
459,NCT00216502,OfficialTitle+BriefSummary,Long Term Treatment With Galantamine In Dementia | The purpose of this study is to evaluate the long-term efficacy and safety of galantamine in patients with Alzheimer's disease.,"[(25, 36, 'DRUG', 'Galantamine'), (40, 48, 'CONDITION', 'Dementia'), (129, 140, 'DRUG', 'galantamine'), (158, 177, 'CONDITION', ""Alzheimer's disease"")]","[(25, 36), (40, 48), (129, 140), (158, 177)]","[(40, 48, 'CONDITION'), (158, 177, 'CONDITION')]","[(25, 36, 'DRUG'), (129, 140, 'DRUG')]"
460,NCT02555215,OfficialTitle+BriefSummary,A Multicenter Extension Study to Determine the Long-Term Safety and Efficacy of BG00012 in Pediatric Subjects With Relapsing-Remitting Multiple Sclerosis | The primary objective of the study is to evaluate the long-term safety of BG00012 in subjects who completed Study 109MS202 (NCT02410200). Secondary objectives are as follows: To evaluate the long-term efficacy of BG00012 and to describe the long-term Multiple Sclerosis (MS) outcomes in subjects who completed Study 109MS202 (NCT02410200).,"[(80, 87, 'DRUG', 'BG00012'), (115, 153, 'CONDITION', 'Relapsing-Remitting Multiple Sclerosis'), (230, 237, 'DRUG', 'BG00012'), (369, 376, 'DRUG', 'BG00012'), (407, 425, 'CONDITION', 'Multiple Sclerosis'), (427, 429, 'CONDITION', 'MS')]","[(80, 87), (115, 153), (230, 237), (369, 376), (407, 425), (427, 429)]","[(115, 153, 'CONDITION'), (407, 425, 'CONDITION'), (427, 429, 'CONDITION')]","[(80, 87, 'DRUG'), (230, 237, 'DRUG'), (369, 376, 'DRUG')]"
461,NCT05168384,OfficialTitle+BriefSummary,"Randomized, Controlled, Open-label Study Evaluating the Safety and Efficacy of Extracorporeal Photopheresis (ECP) in the Treatment of Multiple Sclerosis | PHOMS Study is a randomized, controlled, open-label, prospective, and multicentric clinical trial involving outpatients diagnosed with Secondary Progressive Multiple Sclerosis (SPMS) or Relapsing-Remitting Multiple Sclerosis (RRMS). The primary objective is the safety profile assessment of the investigational intervention (Extracorporeal Photopheresis -ECP) and its preliminary efficacy evaluation, while the secondary objective is the assessment of the immune response profile in MS patients.","[(79, 107, 'OTHER', 'Extracorporeal Photopheresis'), (109, 112, 'OTHER', 'ECP'), (134, 152, 'CONDITION', 'Multiple Sclerosis'), (290, 330, 'CONDITION', 'Secondary Progressive Multiple Sclerosis'), (332, 336, 'CONDITION', 'SPMS'), (341, 379, 'CONDITION', 'Relapsing-Remitting Multiple Sclerosis'), (381, 385, 'CONDITION', 'RRMS'), (480, 508, 'OTHER', 'Extracorporeal Photopheresis'), (509, 513, 'OTHER', '-ECP'), (638, 640, 'CONDITION', 'MS')]","[(79, 107), (109, 112), (134, 152), (290, 330), (332, 336), (341, 379), (381, 385), (480, 508), (509, 513), (638, 640)]","[(134, 152, 'CONDITION'), (290, 330, 'CONDITION'), (332, 336, 'CONDITION'), (341, 379, 'CONDITION'), (381, 385, 'CONDITION'), (638, 640, 'CONDITION')]","[(79, 107, 'OTHER'), (109, 112, 'OTHER'), (480, 508, 'OTHER'), (509, 513, 'OTHER')]"
462,NCT05022147,OfficialTitle+BriefSummary,"ENGAGE-PD: Enhancing Gait Using Alternating-Frequency DBS in Parkinson Disease | The purpose of this study is to assess how alternating-frequency Deep Brain Stimulation (DBS) works to improve postural instability and gait, while also treating other motor symptoms of Parkinson Disease (PD).","[(32, 57, 'OTHER', 'Alternating-Frequency DBS'), (61, 78, 'CONDITION', 'Parkinson Disease'), (124, 168, 'OTHER', 'alternating-frequency Deep Brain Stimulation'), (170, 173, 'OTHER', 'DBS'), (267, 284, 'CONDITION', 'Parkinson Disease'), (286, 288, 'CONDITION', 'PD')]","[(32, 57), (61, 78), (124, 168), (170, 173), (267, 284), (286, 288)]","[(61, 78, 'CONDITION'), (267, 284, 'CONDITION'), (286, 288, 'CONDITION')]","[(32, 57, 'OTHER'), (124, 168, 'OTHER'), (170, 173, 'OTHER')]"
463,NCT03649477,OfficialTitle+BriefSummary,"Phase 3, Randomized, Double-Blind, Placebo-Controlled, 8-week Clinical Study to Assess the Efficacy, Safety, and Tolerability, of Intranasal Carbetocin (LV-101) in Prader-Willi Syndrome (PWS) With Long Term Follow-Up (CARE-PWS) | This Phase 3 study is designed to test the effectiveness of intranasal carbetocin (LV-101) in participants with Prader-Willi syndrome (PWS). Carbetocin is an oxytocin analog (a man-made chemical that is like oxytocin). This study will also evaluate the safety and tolerability of LV-101.","[(35, 42, 'CONTROL', 'Placebo'), (141, 151, 'DRUG', 'Carbetocin'), (153, 159, 'DRUG', 'LV-101'), (164, 185, 'CONDITION', 'Prader-Willi Syndrome'), (187, 190, 'CONDITION', 'PWS'), (301, 311, 'DRUG', 'carbetocin'), (313, 319, 'DRUG', 'LV-101'), (342, 363, 'CONDITION', 'Prader-Willi syndrome'), (365, 368, 'CONDITION', 'PWS'), (371, 381, 'DRUG', 'Carbetocin'), (510, 516, 'DRUG', 'LV-101')]","[(35, 42), (141, 151), (153, 159), (164, 185), (187, 190), (301, 311), (313, 319), (342, 363), (365, 368), (371, 381), (510, 516)]","[(164, 185, 'CONDITION'), (187, 190, 'CONDITION'), (342, 363, 'CONDITION'), (365, 368, 'CONDITION')]","[(35, 42, 'CONTROL'), (141, 151, 'DRUG'), (153, 159, 'DRUG'), (301, 311, 'DRUG'), (313, 319, 'DRUG'), (371, 381, 'DRUG'), (510, 516, 'DRUG')]"
464,NCT03170856,OfficialTitle+BriefSummary,"The Effects of a Sub-maximal Exercise Program on Adolescents Who Sustained a Concussion | Patients who sustain a concussion will undergo a sub-maximal exercise protocol throughout their recovery. Cerebrovascular function, heart rate, and symptom severity, and exercise volume will be monitored throughout.","[(17, 45, 'PHYSICAL', 'Sub-maximal Exercise Program'), (77, 87, 'CONDITION', 'Concussion'), (113, 123, 'CONDITION', 'concussion'), (139, 168, 'PHYSICAL', 'sub-maximal exercise protocol')]","[(17, 45), (77, 87), (113, 123), (139, 168)]","[(77, 87, 'CONDITION'), (113, 123, 'CONDITION')]","[(17, 45, 'PHYSICAL'), (139, 168, 'PHYSICAL')]"
465,NCT02274558,OfficialTitle+BriefSummary,"A Phase 3, Randomized, Double-Blind, Placebo-Controlled, Parallel, Fixed-Dose Study to Assess the Efficacy, Safety, and Tolerability of NBI-98854 for the Treatment of Tardive Dyskinesia | The purpose of this study is to evaluate the efficacy, safety, and tolerability of NBI-98854 administered once daily for the treatment of Tardive Dyskinesia (TD) symptoms.","[(37, 44, 'CONTROL', 'Placebo'), (136, 145, 'DRUG', 'NBI-98854'), (167, 185, 'CONDITION', 'Tardive Dyskinesia'), (271, 280, 'DRUG', 'NBI-98854'), (326, 344, 'CONDITION', 'Tardive Dyskinesia'), (346, 348, 'CONDITION', 'TD')]","[(37, 44), (136, 145), (167, 185), (271, 280), (326, 344), (346, 348)]","[(167, 185, 'CONDITION'), (326, 344, 'CONDITION'), (346, 348, 'CONDITION')]","[(37, 44, 'CONTROL'), (136, 145, 'DRUG'), (271, 280, 'DRUG')]"
466,NCT00081497,OfficialTitle+BriefSummary,"Multi-Center, Open-Label Study of the Safety and Efficacy of Fabrazyme in Patients With Fabry Disease That Previously Participated in the AGAL-008-00 Study | People with Fabry Disease have an alteration in their genetic material (DNA) which causes a deficiency of the alpha-galactosidase A enzyme. Fabrazyme (agalsidase beta) is a drug that helps to break down and removes certain types of fatty substances called ""glycolipids"". These glycolipids are normally present within the body in most cells. In Fabry disease, glycolipids build up in various tissues such as the liver, kidney, skin, and blood vessels because a-galactosidase A is not present, or is present in small quantities. The build up of glycolipid (globatriaosylceramide or GL-3) levels in these tissues in particular is thought to cause the clinical symptoms that are common to Fabry disease. This study analyzed the safety and efficacy of Fabrazyme in the treatment of patients with Fabry disease that previously participated in the AGAL-008-00 (NCT0074984) study.","[(61, 70, 'DRUG', 'Fabrazyme'), (88, 101, 'CONDITION', 'Fabry Disease'), (170, 183, 'CONDITION', 'Fabry Disease'), (298, 307, 'DRUG', 'Fabrazyme'), (309, 324, 'DRUG', 'agalsidase beta'), (502, 515, 'CONDITION', 'Fabry disease'), (843, 856, 'CONDITION', 'Fabry disease'), (905, 914, 'DRUG', 'Fabrazyme'), (949, 962, 'CONDITION', 'Fabry disease')]","[(61, 70), (88, 101), (170, 183), (298, 307), (309, 324), (502, 515), (843, 856), (905, 914), (949, 962)]","[(88, 101, 'CONDITION'), (170, 183, 'CONDITION'), (502, 515, 'CONDITION'), (843, 856, 'CONDITION'), (949, 962, 'CONDITION')]","[(61, 70, 'DRUG'), (298, 307, 'DRUG'), (309, 324, 'DRUG'), (905, 914, 'DRUG')]"
